DEG MITF-X6 vs EV-SkMEL28,,,,,,,,,,,,,
target_id,ens_gene,ext_gene,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,LogFC
ENST00000265729,ENSG00000075142,SRI,3.00E-05,0.001010249,0.554530438,0.132878469,6.866129334,0.118126895,0.004304659,0.031008716,0.022540766,0.031008716,0.800017774
ENST00000554752,ENSG00000006432,MAP3K9,0.000331654,0.008157399,0.554592602,0.154515704,6.39974602,0.103697306,0.021552023,-0.003096151,0.026198183,0.026198183,0.800107459
ENST00000264982,ENSG00000114107,CEP70,0.000122412,0.003446524,0.555974292,0.144738063,6.043833288,0.11605144,0.011153634,0.021203908,0.03074458,0.03074458,0.802100815
ENST00000629438,ENSG00000114956,DGUOK,0.000137005,0.003820855,0.557249253,0.146124907,7.21955472,0.125326189,0.00227833,0.040426647,0.020977567,0.040426647,0.803940193
ENST00000434821,ENSG00000115170,ACVR1,2.72E-07,1.45E-05,0.557622412,0.108452037,7.261102336,0.099284476,0.002667959,0.009516345,0.020855729,0.020855729,0.804478547
ENST00000367942,ENSG00000118217,ATF6,7.53E-08,4.48E-06,0.557923182,0.10374105,7.369258926,0.093749169,0.000927798,0.004686806,0.020596613,0.020596613,0.804912467
ENST00000282406,ENSG00000152527,PLEKHH2,5.67E-05,0.00176164,0.558051807,0.138605656,5.932958607,0.106248952,0.005745915,0.014403923,0.032677141,0.032677141,0.805098033
ENST00000274457,ENSG00000145780,FEM1C,1.99E-05,0.000699645,0.561586449,0.13163865,7.599049873,0.119814784,0.000750615,0.033906853,0.020318306,0.033906853,0.81019744
ENST00000261326,ENSG00000075643,MOCOS,5.37E-07,2.71E-05,0.562250826,0.112166282,6.726373014,0.107310884,0.001724225,0.018096476,0.023438325,0.023438325,0.811155933
ENST00000521381,ENSG00000145675,PIK3R1,3.67E-05,0.001199101,0.562486445,0.136289091,8.257274307,0.122239799,0.00049124,0.036658193,0.021580325,0.036658193,0.811495859
ENST00000305997,ENSG00000143797,MBOAT2,0.00011354,0.003227582,0.563850748,0.146087752,7.518315773,0.12742213,0.0010162,0.041667063,0.020374353,0.041667063,0.813464131
ENST00000217971,ENSG00000101856,PGRMC1,5.43E-08,3.31E-06,0.564905869,0.103909211,7.515811666,0.103067245,0.001217437,0.012654802,0.020376811,0.020376811,0.814986347
ENST00000372410,ENSG00000148358,GPR107,3.02E-05,0.00101433,0.566525844,0.135790347,7.1598176,0.114484426,0.015703208,0.010878111,0.021174829,0.021174829,0.817323476
ENST00000362042,ENSG00000082641,NFE2L1,6.72E-05,0.002040447,0.567099039,0.142272935,7.628734116,0.125845029,0.020174166,0.019444595,0.020309011,0.020309011,0.818150421
ENST00000605930,ENSG00000096433,ITPR3,2.45E-07,1.32E-05,0.567430818,0.109935165,8.03260559,0.11271205,0.000831452,0.023340029,0.020794089,0.023340029,0.818629077
ENST00000303714,ENSG00000169604,ANTXR1,3.28E-08,2.10E-06,0.567463403,0.102692589,7.922481694,0.107338741,0.000544486,0.017345807,0.020547049,0.020547049,0.818676086
ENST00000360535,ENSG00000105270,CLIP3,9.17E-06,0.000351293,0.56892273,0.128253027,6.109895971,0.114810917,0.003169003,0.022886043,0.029728675,0.029728675,0.820781449
ENST00000296181,ENSG00000082781,ITGB5,3.58E-05,0.001176744,0.569237568,0.137734366,7.83697536,0.125101698,0.001266771,0.03667474,0.020415369,0.03667474,0.821235664
ENST00000605786,ENSG00000138036,DYNC2LI1,5.89E-05,0.001824287,0.569991923,0.14189552,6.109871412,0.115229288,0.010539641,0.015597597,0.029729036,0.029729036,0.822323968
ENST00000480824,ENSG00000198663,C6orf89,5.66E-06,0.00022863,0.570007691,0.125590494,7.026537096,0.119870457,0.001870964,0.029674981,0.021711157,0.029674981,0.822346715
ENST00000474473,ENSG00000163565,IFI16,1.60E-05,0.000576526,0.570423783,0.132226043,7.131735539,0.122938757,0.001766286,0.033201167,0.021276676,0.033201167,0.822947009
ENST00000366577,ENSG00000116984,MTR,3.59E-05,0.001178813,0.570495793,0.138061315,7.328355102,0.123484345,0.017437027,0.018139559,0.020684826,0.020684826,0.823050898
ENST00000336735,ENSG00000071537,SEL1L,3.90E-08,2.46E-06,0.571761916,0.104045261,8.19396043,0.100932711,0.000331695,0.008452572,0.021319138,0.021319138,0.824877526
ENST00000372004,ENSG00000124151,NCOA3,0.000168295,0.00458581,0.571918308,0.15200915,6.366841726,0.133066069,0.004036687,0.042176877,0.026536159,0.042176877,0.825103152
ENST00000261534,ENSG00000009830,POMT2,3.82E-05,0.00124308,0.572167559,0.138932675,6.125768455,0.109532725,0.009106444,0.009556497,0.029498133,0.029498133,0.825462744
ENST00000280551,ENSG00000150961,SEC24D,3.37E-05,0.001116291,0.572600701,0.13808202,6.791922198,0.126363265,0.00574599,0.032387298,0.022996302,0.032387298,0.826087635
ENST00000373824,ENSG00000120656,TAF12,0.000192614,0.005161249,0.57286115,0.153643389,5.753590534,0.115754661,0.010673363,0.014983776,0.036539219,0.036539219,0.826463385
ENST00000297107,ENSG00000164574,GALNT10,1.08E-07,6.18E-06,0.573027335,0.107867977,7.046643699,0.101024337,0.001649435,0.006758849,0.021621566,0.021621566,0.826703139
ENST00000398136,ENSG00000152558,TMEM123,0.000155768,0.004284128,0.573170966,0.151564819,7.956609829,0.133244664,0.009006475,0.036937314,0.020614191,0.036937314,0.826910354
ENST00000487273,ENSG00000168615,ADAM9,2.71E-07,1.44E-05,0.576610078,0.112118221,8.757035318,0.112884358,0.000266888,0.020605136,0.024874103,0.024874103,0.83187194
ENST00000450852,ENSG00000164172,MOCS2,2.01E-08,1.34E-06,0.577254362,0.102876786,7.762427273,0.102651258,0.000824633,0.007860968,0.020342633,0.020342633,0.832801445
ENST00000515209,ENSG00000169223,LMAN2,7.65E-06,0.000298033,0.577543829,0.1290634,6.821432274,0.11519473,0.010505188,0.012703038,0.022809534,0.022809534,0.833219057
ENST00000418976,ENSG00000175854,SWI5,0.000376317,0.009110321,0.57801891,0.162540259,5.493374288,0.120980791,0.00850333,0.021272306,0.044335342,0.044335342,0.833904454
ENST00000373212,ENSG00000131171,SH3BGRL,4.81E-06,0.000197361,0.57918901,0.12665915,6.578009066,0.123347186,0.002356477,0.029728603,0.024575259,0.029728603,0.83559255
ENST00000256545,ENSG00000134153,EMC7,2.64E-07,1.41E-05,0.579230562,0.112528391,7.585589982,0.117566822,0.000939917,0.02438536,0.020324525,0.02438536,0.835652497
ENST00000483386,ENSG00000176273,SLC35G1,0.000833613,0.017930882,0.580017882,0.17358602,5.315174946,0.114161035,0.0083764,0.012671226,0.051887813,0.051887813,0.836788359
ENST00000175091,ENSG00000068697,LAPTM4A,7.47E-08,4.46E-06,0.581328865,0.108065426,8.526836812,0.114390791,0.000288305,0.020519868,0.023067968,0.023067968,0.838679707
ENST00000356401,ENSG00000177479,ARIH2,6.25E-06,0.000249597,0.582514413,0.128940597,7.261985952,0.125450602,0.001462307,0.031789049,0.020853274,0.031789049,0.840390089
ENST00000289119,ENSG00000158201,ABHD3,6.77E-06,0.000267988,0.582831369,0.129493114,6.232250557,0.106774181,0.005463281,0.005875795,0.028073652,0.028073652,0.840847361
ENST00000261416,ENSG00000049860,HEXB,9.67E-08,5.60E-06,0.583118895,0.109343798,8.568241134,0.115395867,0.000558025,0.020727937,0.023354107,0.023354107,0.841262172
ENST00000256015,ENSG00000133639,BTG1,6.87E-05,0.002078086,0.584619884,0.146863769,6.709571838,0.134626917,0.001759469,0.041378464,0.023557774,0.041378464,0.84342764
ENST00000515859,ENSG00000104723,TUSC3,6.39E-05,0.001953834,0.585249325,0.146386094,6.568501743,0.134597172,0.009031114,0.033826663,0.02465409,0.033826663,0.84433573
ENST00000552695,ENSG00000198855,FICD,0.000316632,0.007865035,0.585360196,0.162541426,5.460059213,0.107093491,0.007264502,0.003462385,0.045574929,0.045574929,0.844495684
ENST00000366844,ENSG00000154380,ENAH,5.12E-05,0.001613353,0.585595013,0.144585054,7.643656985,0.133814442,0.001032434,0.040777241,0.020306634,0.040777241,0.844834453
ENST00000357037,ENSG00000177469,CAVIN1,0.000111438,0.003179855,0.585671585,0.151562107,7.949513439,0.137382183,0.00048439,0.045457755,0.020599539,0.045457755,0.844944924
ENST00000319041,ENSG00000142669,SH3BGRL3,7.65E-05,0.002290168,0.585820242,0.148117918,6.891314563,0.135662532,0.003397256,0.040480579,0.022396695,0.040480579,0.845159389
ENST00000406452,ENSG00000176623,RMDN1,1.45E-07,8.09E-06,0.587538407,0.111717405,6.860434439,0.108713582,0.002387482,0.009377904,0.022574076,0.022574076,0.847638177
ENST00000320560,ENSG00000177119,ANO6,3.23E-06,0.000137949,0.587693066,0.126231286,7.549870441,0.125996904,0.001726761,0.030141914,0.020347088,0.030141914,0.847861301
ENST00000455123,ENSG00000105854,PON2,3.65E-05,0.001192818,0.589267912,0.142721031,7.221719776,0.134129265,0.005747798,0.034990788,0.020970909,0.034990788,0.850133323
ENST00000548336,ENSG00000235162,C12orf75,0.00012973,0.003637434,0.589729297,0.154098199,6.423877686,0.140073764,0.00587817,0.04161434,0.025958705,0.04161434,0.850798961
ENST00000264963,ENSG00000114988,LMAN2L,4.92E-08,3.03E-06,0.590140023,0.108199083,7.151234849,0.118279484,0.00220875,0.019695566,0.021205334,0.021205334,0.851391511
ENST00000305097,ENSG00000169860,P2RY1,2.20E-05,0.000766196,0.590536919,0.139171035,5.84920764,0.131905745,0.004382126,0.033263292,0.034355027,0.034355027,0.851964111
ENST00000258229,ENSG00000135749,PCNX2,0.000170619,0.004634226,0.590689685,0.157141657,5.573121942,0.140843491,0.007774294,0.040238344,0.041612707,0.041612707,0.852184506
ENST00000216484,ENSG00000100596,SPTLC2,4.68E-06,0.000192907,0.59123478,0.129126124,7.004575867,0.128457114,0.001716539,0.031630573,0.021812606,0.031630573,0.852970911
ENST00000346798,ENSG00000142192,APP,1.85E-05,0.000654867,0.592068398,0.138257194,8.918645097,0.132924371,0.00116274,0.037067363,0.026481978,0.037067363,0.854173568
ENST00000433351,ENSG00000116005,PCYOX1,2.25E-08,1.48E-06,0.592831109,0.106023926,8.33206091,0.115616711,0.000551493,0.017185096,0.021930653,0.021930653,0.855273925
ENST00000422906,ENSG00000104343,UBE2W,0.0001103,0.003152713,0.595636484,0.154041047,6.041870298,0.142044196,0.008941511,0.038515777,0.030776223,0.038515777,0.859321223
ENST00000367926,ENSG00000117143,UAP1,3.39E-05,0.001120644,0.596014771,0.143770851,7.020644912,0.136929701,0.00639008,0.034950035,0.021738006,0.034950035,0.859866975
ENST00000309295,ENSG00000173442,EHBP1L1,1.87E-08,1.26E-06,0.596824506,0.106126998,7.245833977,0.111335523,0.001626829,0.009531451,0.020899051,0.020899051,0.861035176
ENST00000301919,ENSG00000170903,MSANTD4,3.90E-08,2.46E-06,0.598849162,0.108976843,7.316145142,0.122821724,0.000967464,0.02278444,0.020713455,0.02278444,0.863956135
ENST00000477853,ENSG00000127463,EMC1,2.63E-08,1.70E-06,0.599473528,0.107734462,7.973090912,0.110389337,0.002563801,0.006434255,0.020649627,0.020649627,0.864856905
ENST00000310958,ENSG00000260916,CCPG1,2.84E-05,0.00096203,0.600608296,0.143490602,6.184745958,0.138362183,0.007527808,0.033651297,0.028683987,0.033651297,0.866494028
ENST00000367042,ENSG00000117335,CD46,5.29E-06,0.000215384,0.60164156,0.132146728,7.234016313,0.12119101,0.013991776,0.006740212,0.020933739,0.020933739,0.867984712
ENST00000371217,ENSG00000119977,TCTN3,5.64E-09,4.13E-07,0.602575081,0.103409719,7.597806958,0.120611098,0.001068312,0.018612393,0.020318828,0.020318828,0.869331496
ENST00000371959,ENSG00000126016,AMOT,2.31E-05,0.000797853,0.602653926,0.142377998,6.614325948,0.138075784,0.016262023,0.023762474,0.024280965,0.024280965,0.869445245
ENST00000392783,ENSG00000123636,BAZ2B,3.76E-06,0.000158247,0.603260633,0.130449736,6.905632986,0.11965074,0.011717143,0.00656759,0.022317124,0.022317124,0.870320538
ENST00000262715,ENSG00000129566,TEP1,7.98E-05,0.002374454,0.603536712,0.152993149,6.363757336,0.113821822,0.020245264,-0.008871993,0.026568543,0.026568543,0.870718836
ENST00000013125,ENSG00000012983,MAP4K5,2.10E-05,0.000736717,0.603995007,0.14199439,7.116871805,0.138795545,0.00129446,0.039030353,0.021332969,0.039030353,0.871380015
ENST00000422003,ENSG00000154114,TBCEL,1.33E-05,0.000489277,0.604367203,0.138780916,6.095601312,0.109599765,0.008579623,-0.002466469,0.029940662,0.029940662,0.871916979
ENST00000483207,ENSG00000159445,THEM4,4.22E-05,0.001355965,0.607498646,0.148338616,5.796779009,0.132294328,0.008494157,0.022831024,0.035514533,0.035514533,0.876434695
ENST00000304363,ENSG00000110066,KMT5B,0.000255304,0.006547242,0.607710467,0.166182764,5.742929019,0.125578226,0.018431012,0.004972915,0.036802411,0.036802411,0.876740288
ENST00000368488,ENSG00000111860,CEP85L,8.37E-06,0.000323586,0.609090906,0.136707486,6.652384137,0.138035815,0.007485062,0.029892812,0.023983443,0.029892812,0.878731839
ENST00000258530,ENSG00000136044,APPL2,4.33E-08,2.70E-06,0.609120512,0.111221099,7.084707166,0.122971469,0.00327978,0.016511002,0.021460486,0.021460486,0.878774551
ENST00000283206,ENSG00000153214,TMEM87B,1.15E-05,0.000429059,0.609938647,0.139014494,8.054145587,0.139421523,0.000447442,0.038202617,0.020852804,0.038202617,0.87995487
ENST00000304743,ENSG00000100731,PCNX1,4.02E-08,2.52E-06,0.610775023,0.111251048,6.925982602,0.119375664,0.002546668,0.01237623,0.022206923,0.022206923,0.881161504
ENST00000619301,ENSG00000152242,C18orf25,3.91E-06,0.000163766,0.610908641,0.132347595,6.994619059,0.136658481,0.004111206,0.030920566,0.021859847,0.030920566,0.881354274
ENST00000370253,ENSG00000137942,FNBP1L,5.18E-06,0.000211353,0.61133352,0.134143591,7.052303796,0.13762734,0.002532666,0.03345634,0.021596909,0.03345634,0.881967245
ENST00000222572,ENSG00000105854,PON2,1.40E-08,9.57E-07,0.611341082,0.107746785,7.88983915,0.12286348,0.002728093,0.016033327,0.020490647,0.020490647,0.881978155
ENST00000295702,ENSG00000163479,SSR2,5.01E-06,0.000204948,0.61136018,0.133944658,8.206277705,0.137545228,0.000427857,0.035454486,0.021367456,0.035454486,0.882005707
ENST00000256495,ENSG00000134107,BHLHE40,2.19E-09,1.72E-07,0.611547689,0.102218517,7.804773253,0.114247594,0.000518076,0.008107258,0.020379175,0.020379175,0.882276225
ENST00000370763,ENSG00000162616,DNAJB4,0.000165241,0.004508043,0.6121109,0.162494242,6.559329115,0.152316008,0.00236114,0.050447618,0.024730879,0.050447618,0.883088766
ENST00000475723,ENSG00000011295,TTC19,4.45E-05,0.001424249,0.612513221,0.150033073,7.430229971,0.145780567,0.003205893,0.041813953,0.020486975,0.041813953,0.883669192
ENST00000230461,ENSG00000112697,TMEM30A,1.67E-08,1.13E-06,0.613055593,0.108630871,8.373935951,0.12013694,0.001454161,0.013426549,0.022147171,0.022147171,0.88445167
ENST00000379253,ENSG00000130066,SAT1,6.51E-08,3.92E-06,0.61421349,0.113656443,6.716911951,0.124237278,0.002330298,0.016860456,0.023505276,0.023505276,0.88612216
ENST00000273317,ENSG00000144791,LIMD1,7.79E-05,0.002329307,0.61501706,0.15567201,8.313331298,0.149613895,0.000337326,0.048130224,0.021838585,0.048130224,0.887281466
ENST00000474223,ENSG00000130066,SAT1,2.18E-07,1.19E-05,0.615853587,0.118809768,7.174193487,0.132562916,0.001441285,0.026790237,0.021124957,0.026790237,0.888488319
ENST00000369287,ENSG00000165813,CCDC186,1.09E-07,6.23E-06,0.616696886,0.116124429,6.552708198,0.115393087,0.002183004,0.005670581,0.024786762,0.024786762,0.889704941
ENST00000272227,ENSG00000143870,PDIA6,1.60E-05,0.00057594,0.619044286,0.143473328,9.757343527,0.129234063,7.39E-05,0.022960607,0.041095334,0.041095334,0.893091521
ENST00000273859,ENSG00000145246,ATP10D,4.98E-06,0.000203773,0.619308105,0.135646368,6.537110924,0.141126329,0.006079683,0.030720191,0.024919956,0.030720191,0.893472131
ENST00000229266,ENSG00000111666,CHPT1,1.65E-06,7.49E-05,0.620096098,0.129400586,7.810888694,0.138567498,0.001522584,0.03196644,0.020385488,0.03196644,0.894608964
ENST00000379047,ENSG00000181019,NQO1,1.14E-05,0.000428302,0.62106444,0.141530865,9.508739518,0.144544844,0.000253622,0.039808349,0.035422798,0.039808349,0.896005986
ENST00000604000,ENSG00000271601,LIX1L,1.55E-08,1.05E-06,0.622512177,0.110052753,6.901726493,0.131483161,0.001471867,0.02275135,0.022338666,0.02275135,0.898094627
ENST00000304661,ENSG00000171155,C1GALT1C1,6.33E-06,0.000251957,0.622600473,0.137889806,6.078508812,0.130380305,0.007827487,0.01507242,0.030199711,0.030199711,0.898222011
ENST00000326587,ENSG00000179222,MAGED1,9.66E-08,5.60E-06,0.622716172,0.116767413,8.405207284,0.134166629,0.001103646,0.026165611,0.02231864,0.026165611,0.898388928
ENST00000539319,ENSG00000137831,UACA,8.85E-08,5.20E-06,0.622815666,0.116437282,7.440218721,0.130072934,0.00664379,0.015808182,0.020471492,0.020471492,0.898532468
ENST00000405358,ENSG00000006468,ETV1,8.23E-07,3.96E-05,0.623839749,0.126543099,7.07247358,0.123348956,0.010515264,0.003666506,0.021511048,0.021511048,0.900009907
ENST00000409829,ENSG00000169604,ANTXR1,3.81E-09,2.85E-07,0.624510892,0.105990134,7.227000245,0.127241574,0.001513004,0.01693088,0.020954812,0.020954812,0.90097816
ENST00000266458,ENSG00000139112,GABARAPL1,1.03E-06,4.86E-05,0.624839801,0.127882589,6.713267363,0.134184803,0.009176631,0.017230713,0.023531282,0.023531282,0.901452676
ENST00000479870,ENSG00000198420,TCAF1,1.70E-09,1.36E-07,0.625751965,0.103869055,8.162561442,0.126320007,0.000376217,0.016475284,0.021201344,0.021201344,0.90276865
ENST00000449141,ENSG00000125868,DSTN,2.15E-06,9.55E-05,0.626213605,0.132158414,6.75458665,0.141982445,0.002705559,0.032226134,0.023243424,0.032226134,0.903434655
ENST00000396148,ENSG00000123080,CDKN2C,5.61E-05,0.001746193,0.626242115,0.155452302,6.590621949,0.153477627,0.004350911,0.043979925,0.024471844,0.043979925,0.903475786
ENST00000264409,ENSG00000138678,GPAT3,0.00010887,0.003122383,0.627507175,0.162149853,7.983442467,0.157577344,0.007455412,0.045129738,0.020672892,0.045129738,0.90530088
ENST00000367975,ENSG00000143252,SDHC,4.63E-08,2.86E-06,0.627710602,0.114858186,6.627836613,0.123597882,0.002210685,0.010646644,0.02417412,0.02417412,0.905594364
ENST00000274811,ENSG00000146083,RNF44,0.000157131,0.004316366,0.630154002,0.166728613,6.429547723,0.1611099,0.002474033,0.053122828,0.025903426,0.053122828,0.909119442
ENST00000372841,ENSG00000196968,FUT11,1.28E-06,5.89E-05,0.630373984,0.130146291,6.133083352,0.117771851,0.004482548,0.000460824,0.029393566,0.029393566,0.909436809
ENST00000372037,ENSG00000107779,BMPR1A,1.05E-09,8.67E-08,0.630789446,0.103374817,7.405772319,0.13026257,0.00084488,0.018496343,0.020527826,0.020527826,0.910036194
ENST00000343600,ENSG00000139793,MBNL2,0.000134799,0.003765533,0.631584552,0.165443618,7.619150127,0.160893883,0.008539913,0.046203268,0.020311347,0.046203268,0.911183288
ENST00000446916,ENSG00000088812,ATRN,5.74E-06,0.00023169,0.631607763,0.139256682,6.686335615,0.147223688,0.00455753,0.034227317,0.02372719,0.034227317,0.911216774
ENST00000370625,ENSG00000117151,CTBS,5.21E-05,0.001638984,0.631918169,0.156189293,5.613451853,0.121445977,0.008433624,0.000146492,0.040356566,0.040356566,0.911664595
ENST00000284878,ENSG00000154639,CXADR,5.39E-06,0.000218799,0.631972377,0.138921248,5.997573186,0.147195361,0.004256772,0.034341455,0.031514065,0.034341455,0.911742802
ENST00000267890,ENSG00000128881,TTBK2,1.21E-06,5.59E-05,0.636461598,0.131101132,6.031855439,0.138125966,0.003435986,0.022683186,0.030939027,0.030939027,0.918219373
ENST00000615790,ENSG00000242265,PEG10,0.000118523,0.003349551,0.636702843,0.16541337,10.1655566,0.13314683,0.000797373,0.019410425,0.053925793,0.053925793,0.918567417
ENST00000443035,ENSG00000174485,DENND4A,5.27E-05,0.001655589,0.63753804,0.157683673,5.749462437,0.141536128,0.013087649,0.016552916,0.036640632,0.036640632,0.91977235
ENST00000263265,ENSG00000105559,PLEKHA4,5.10E-10,4.45E-08,0.637705881,0.102590063,7.717097467,0.127875157,0.000732083,0.012899337,0.020317359,0.020317359,0.920014493
ENST00000415149,ENSG00000114439,BBX,4.45E-10,3.94E-08,0.63939204,0.102510849,7.792099394,0.11916415,0.000650024,0.002100757,0.020366924,0.020366924,0.922447104
ENST00000377126,ENSG00000119138,KLF9,1.11E-07,6.31E-06,0.639801285,0.120534451,7.011955037,0.141862002,0.001283993,0.027773115,0.021778098,0.027773115,0.923037521
